name,latitude,longitude,heading,shiptype
2269,23.33526,67.2338,96,CARGO
2270,23.22763,61.176,109,CARGO
2271,22.9361,61.89764,116,CARGO
2272,24.51739,66.93073,160,CARGO
2273,22.67905,69.85903,242,CARGO
2274,21.89912,66.75503,251,CARGO
2275,24.65131,63.39723,271,CARGO
2276,24.65491,62.40579,267,CARGO
2277,20.64487,68.80203,297,CARGO
2278,22.54816,64.47006,293,CARGO
2279,25.11211,62.34129,7,CARGO
2280,25.72297,57.09819,151,TANKER
2281,22.37869,61.55327,133,TANKER
2282,21.47047,67.56008,290,TANKER
2283,23.61748,61.56053,288,TANKER
2284,22.87208,63.41422,277,TANKER
2285,23.7131,67.14925,180,CARGO
2286,23.68505,67.14913,180,CARGO
2287,24.40532,63.23577,87,TANKER
2288,24.40689,63.39342,90,TANKER
2289,24.64003,62.49357,92,TANKER
2290,24.62966,62.74103,92,TANKER
2291,23.57992,60.92439,107,CARGO
2292,23.38401,61.77013,105,CARGO
2293,22.55006,62.52845,122,TANKER
2294,22.135,63.61167,302,TANKER
2295,23.76549,67.30614,127,CARGO
2296,23.53523,67.59924,129,CARGO
2297,23.82318,62.25943,278,CARGO
2298,23.9437,61.39711,280,CARGO
2299,23.90265,65.57789,270,CARGO
2300,23.90318,64.88284,270,CARGO
2301,23.16411,64.57166,280,TANKER
2302,23.77302,66.92205,175,TANKER
2303,21.65167,67.49167,143,TANKER
2304,20.82439,69.06123,292,CARGO
2305,22.39244,64.99639,291,CARGO
2306,23.9266,66.09982,115,CARGO
2307,20.57897,67.44611,296,CARGO
2308,22.61958,62.76105,295,CARGO
2309,22.27865,64.79374,107,CARGO
2310,21.855,64.11667,114,TANKER
2311,24.11895,61.23805,106,TANKER
2312,23.84072,62.25041,106,TANKER
2313,22.39999,68.41209,270,TANKER
2314,23.2143,63.97219,282,TANKER
2315,23.40097,64.60889,281,TANKER
2316,23.4026,64.60025,280,TANKER
2317,24.72307,65.93771,270,CARGO
2318,24.69157,63.67433,92,TANKER
2319,24.67525,63.8781,91,TANKER
2320,22.77378,63.48439,112,TANKER
2321,23.63063,60.16779,116,TANKER
2322,22.07629,62.0024,135,TANKER
2323,23.54578,62.04977,70,CARGO
2324,23.55311,62.06803,62,CARGO
2325,24.63657,66.94799,226,TANKER
2326,23.94,63.46667,284,CARGO
2327,22.69379,64.04833,289,CARGO
2328,23.09875,63.42207,110,TANKER
2329,22.91624,70.20702,234,CARGO
2330,23.41,65.98333,284,CARGO
2331,22.80797,61.7424,315,TANKER
2332,24.04111,63.38056,284,CARGO
2333,20.82273,68.17496,292,TANKER
2334,22.37903,64.33126,289,TANKER
2335,20.45155,69.30827,313,TANKER
2336,22.18556,67.13943,294,TANKER
2337,25.11976,62.36894,184,SUPPORT
2338,23.93252,65.79061,41,SUPPORT
2339,24.91614,66.67161,null,SUPPORT
2340,23.73879,63.05055,131,SUPPORT
2341,24.76544,64.22491,279,FISHING
2342,25.01311,64.7405,157,FISHING
2343,25.15095,62.79622,26,UNKNOWN
2344,24.4841,62.38491,313,UNKNOWN
2345,25.13136,65.01176,305,FISHING
2346,24.79752,67.2168,79,YACHT
2347,25.33922,65.72527,56,UNKNOWN
2348,24.77263,62.87763,102,UNKNOWN
2349,24.41991,66.70033,306,FISHING
2350,24.96654,66.33952,0,UNKNOWN
2351,24.61657,63.69475,113,UNKNOWN
2352,24.48178,62.07019,349,UNKNOWN
2353,24.84608,64.54203,212,UNKNOWN
2354,24.82771,64.10639,13,FISHING
2355,24.6497,63.8063,158,FISHING
2356,22.82716,66.70863,181,UNKNOWN
2357,24.67533,64.39707,271,FISHING
2358,24.79305,65.437,78,FISHING
2359,24.77855,67.35282,248,UNKNOWN
2360,25.04493,62.05093,266,FISHING
2361,24.73468,64.06919,350,FISHING
2362,24.95868,64.59248,220,UNKNOWN
2363,25.01635,63.50857,246,UNKNOWN
2364,24.90982,63.91909,40,UNKNOWN
2365,24.71102,63.82992,104,UNKNOWN
2366,24.72186,62.80076,29,FISHING
2367,25.02464,64.24827,116,FISHING
2368,22.17061,63.25712,276,CARGO
2369,24.8393,64.02616,175,UNKNOWN
2370,25.0099,64.94972,104,FISHING
2371,21.67978,63.24729,148,FISHING
2372,24.98119,66.10105,75,FISHING
2373,24.5333,66.285,164,UNKNOWN
2374,24.41338,62.03817,329,UNKNOWN
2375,24.95264,64.46212,0,FISHING
2376,24.59968,62.8891,31,FISHING
2377,24.74115,63.00774,70,FISHING
2378,24.88883,65.41806,112,UNKNOWN
2379,25.16154,63.67084,160,UNKNOWN
2380,25.07236,64.72213,162,UNKNOWN
2381,24.80299,63.19157,77,UNKNOWN
2382,24.79941,63.39482,91,FISHING
2383,23.64417,62.19427,270,YACHT
2384,24.91259,64.53287,160,UNKNOWN
2385,24.79143,63.84659,18,UNKNOWN
2386,25.09654,65.84723,238,FISHING
2387,24.67382,62.53517,69,UNKNOWN
2388,24.40002,66.60332,59,UNKNOWN
2389,25.23181,66.19069,272,FISHING
2390,24.81602,66.2421,106,UNKNOWN
2391,24.48027,62.19907,12,FISHING
2392,25.09929,62.51268,58,UNKNOWN
2393,23.43016,63.99711,276,YACHT
2394,24.75527,66.4982,1,FISHING
2395,24.80293,64.31813,278,UNKNOWN
2396,22.83883,66.86971,230,FISHING
2397,22.21814,63.18564,273,CARGO
2398,24.73388,65.41936,55,FISHING
2399,22.96109,66.42997,155,UNKNOWN
2400,25.06169,62.69527,257,UNKNOWN
2401,24.4962,66.67324,320,UNKNOWN
2402,22.91072,66.35912,309,UNKNOWN
2403,24.74665,64.29109,268,FISHING
2404,24.89094,63.98663,20,FISHING
2405,24.42628,62.1394,324,FISHING
2406,25.00735,62.15885,89,UNKNOWN
2407,24.9422,66.16634,230,FISHING
2408,24.40992,61.94098,326,UNKNOWN
2409,24.59503,62.79494,51,UNKNOWN
2410,22.66053,65.50766,97,YACHT
2411,24.85344,64.5527,170,UNKNOWN
2412,24.88566,62.24946,67,FISHING
2413,24.79081,63.26815,153,FISHING
2414,24.7067,65.76165,53,FISHING
2415,24.91061,64.34622,290,FISHING
2416,24.57851,63.06393,291,FISHING
2417,25.09263,64.83444,25,FISHING
2418,24.966,65.78068,275,CARGO
2419,25.02438,64.0002,228,CARGO
2420,24.98591,64.31161,135,FISHING
2421,25.09667,66.13817,151,FISHING
2422,25.13955,64.92004,167,UNKNOWN
2423,24.59709,63.29431,13,UNKNOWN
2424,22.84316,62.42083,149,UNKNOWN
2425,24.99654,63.69051,28,FISHING
2426,24.59387,62.46725,169,UNKNOWN
2427,24.73656,62.34897,320,UNKNOWN
2428,24.90884,64.38478,233,UNKNOWN
2429,25.245,66.11052,177,UNKNOWN
2430,24.58689,65.77047,110,UNKNOWN
2431,23.10883,66.10718,288,UNKNOWN
2432,25.2492,65.09395,129,FISHING
2433,24.96125,64.38594,78,UNKNOWN
2434,24.59342,62.63755,127,FISHING
2435,24.56428,66.35922,174,YACHT
2436,24.99115,63.59767,89,UNKNOWN
2437,23.37892,66.5151,305,FISHING
2438,24.78238,66.40926,131,FISHING
2439,25.07182,64.60397,0,UNKNOWN
2440,24.72514,63.95589,266,UNKNOWN
2441,24.32909,66.33603,149,FISHING
2442,24.8856,64.10416,118,FISHING
2443,24.75509,66.92932,258,FISHING
2444,24.99523,61.55453,197,UNKNOWN
2445,25.03898,65.04944,151,FISHING
2446,24.89404,63.42237,86,FISHING
2447,24.4784,62.81293,102,UNKNOWN
2448,22.82795,66.75256,235,UNKNOWN
2449,25.10583,64.00638,121,FISHING
2450,24.87343,66.31374,41,FISHING
2451,18.93167,63.94667,143,TANKER
2452,16.922,67.57045,133,TANKER
2453,16.58515,67.91158,131,TANKER
2454,19.62389,63.82997,145,TANKER
2455,18.03809,66.17927,310,TANKER
2456,21.04249,62.54019,309,TANKER
2457,17.00019,67.21108,132,TANKER
2458,17.98557,64.72871,140,TANKER
2459,15.4701,69.11584,316,TANKER
2460,16.78,67.72833,314,TANKER
2461,24.87383,57.74892,12,TANKER
2462,21.60417,61.84015,133,TANKER
2463,15.66717,67.07778,321,TANKER
2464,16.85513,66.09228,322,TANKER
2465,21.90198,62.17355,306,TANKER
2466,22.16667,66.69833,103,TANKER
2467,18.20584,66.97605,127,TANKER
2468,17.13121,67.10033,312,TANKER
2469,18.70333,65.31167,313,TANKER
2470,19.29967,64.41868,131,TANKER
2471,17.74664,65.26084,32,TANKER
2472,21.89709,61.73877,328,TANKER
2473,20.11922,62.65205,138,TANKER
2474,20.74097,62.33351,133,TANKER
2475,16.57674,65.99551,317,TANKER
2476,17.77444,64.91538,322,TANKER
2477,19.23738,63.89469,323,TANKER
2478,20.5729,63.33376,73,CARGO
2479,22.64375,69.05241,264,TANKER
2480,21.095,67.02167,61,TANKER
2481,17.85286,65.32549,320,TANKER
2482,21.13124,62.47326,321,TANKER
2483,16.12403,66.74982,320,TANKER
2484,17.07869,65.92877,321,TANKER
2485,20.28167,65.69833,60,TANKER
2486,22.73824,69.69724,294,CARGO
2487,21.84806,67.79695,244,CARGO
2488,21.57028,67.19319,242,TANKER
2489,19.231,62.44277,237,TANKER
2490,22.61026,69.8252,335,TANKER
2491,21.335,67.73167,229,TANKER
2492,19.52597,64.0187,124,CARGO
2493,18.85167,62.79833,58,TANKER
2494,16.47638,67.77812,132,TANKER
2495,15.50396,68.84744,131,TANKER
2496,16.9693,65.22752,317,TANKER
2497,20.675,61.75834,319,TANKER
2498,17.78167,64.82833,137,TANKER
2499,18.56238,66.31035,141,CARGO
2500,17.26561,67.45045,135,CARGO
2501,17.10913,67.14988,90,CARGO
2502,21.66833,62.40167,134,CARGO
2503,22.13791,64.92999,109,CARGO
2504,16.08525,66.38368,318,CARGO
2505,18.84917,63.79475,319,CARGO
2506,22.29923,68.7786,201,TANKER
2507,20.36908,65.19254,242,TANKER
2508,19.10496,66.09875,311,TANKER
2509,20.18044,64.6581,153,TANKER
2510,21.97667,62.225,108,TANKER
2511,18.1887,65.23186,14,TANKER
2512,14.81333,67.88167,142,TANKER
2513,16.82349,67.34459,313,TANKER
2514,19.62,64.215,314,TANKER
2515,18.79393,65.17785,14,TANKER
2516,16.06621,67.25813,146,TANKER
2517,18.36813,65.55534,13,TANKER
2518,18.96086,65.12814,31,TANKER
2519,20.36599,63.62144,309,TANKER
2520,14.9661,67.07321,313,TANKER
2521,16.35807,65.49924,313,TANKER
2522,22.67905,69.85903,242,CARGO
2523,21.89912,66.75503,251,CARGO
2524,16.52332,67.71381,130,CARGO
2525,15.90261,68.41469,133,CARGO
2526,17.71671,62.40261,75,CARGO
2527,19.12963,65.48073,25,CARGO
2528,18.31802,61.69969,258,CARGO
2529,18.50774,63.92685,224,CARGO
2530,19.61146,63.60364,321,TANKER
2531,17.05,65.99,140,TANKER
2532,18.71848,65.13003,31,TANKER
2533,21.30699,62.08868,309,TANKER
2534,17.08943,67.29303,312,TANKER
2535,18.33083,65.91625,313,TANKER
2536,17.68167,64.71,84,CARGO
2537,16.9145,66.50017,253,CARGO
2538,15.52517,61.89917,253,CARGO
2539,18.54866,64.21534,140,TANKER
2540,21.47047,67.56008,290,TANKER
2541,23.62378,61.5394,287,TANKER
2542,16.55039,66.42016,142,TANKER
2543,15.71307,68.50958,310,TANKER
2544,16.48333,67.615,312,TANKER
2545,21.78392,61.55776,131,CARGO
2546,17.12745,65.28783,198,TANKER
2547,18.07149,65.90289,312,TANKER
2548,21.00251,62.42669,311,TANKER
2549,19.1987,64.76398,130,TANKER
2550,19.18305,66.75813,36,TANKER
2551,16.48613,66.68143,321,TANKER
2552,17.29247,66.01791,320,TANKER
2553,20.03833,63.68,132,TANKER
2554,16.6956,66.86,140,TANKER
2555,13.78527,69.02788,144,TANKER
2556,16.99415,65.31243,209,TANKER
2557,13.89637,63.38899,211,TANKER
2558,18.76448,65.34288,31,TANKER
2559,21.32622,62.51537,312,TANKER
2560,20.92464,62.96413,127,CARGO
2561,19.439,64.46467,143,CARGO
2562,16.76426,67.39437,311,CARGO
2563,17.625,66.39,310,CARGO
2564,17.2375,65.09983,139,CARGO
2565,22.135,63.61167,302,TANKER
2566,16.46806,67.74487,132,CARGO
2567,13.58167,70.96333,130,CARGO
2568,18.947,64.25598,141,CARGO
2569,23.77302,66.92205,175,TANKER
2570,21.63333,67.50667,143,TANKER
2571,15.83164,66.99627,317,TANKER
2572,18.81833,64.3262,318,TANKER
2573,15.74746,68.69485,310,CARGO
2574,18.96403,65.117,317,CARGO
2575,17.67333,65.60833,318,CARGO
2576,17.59833,67.40833,79,TANKER
2577,16.9869,65.11436,34,CARGO
2578,20.14385,67.36813,28,CARGO
2579,20.99406,66.83045,119,CARGO
2580,22.20513,68.429,239,CARGO
2581,20.26123,63.61271,245,CARGO
2582,20.57897,67.44611,296,CARGO
2583,22.61958,62.76105,295,CARGO
2584,20.01135,68.96715,296,CARGO
2585,20.80543,67.34853,296,CARGO
2586,16.61765,67.55534,133,CARGO
2587,15.34,68.99333,132,CARGO
2588,21.83833,64.15667,114,TANKER
2589,18.37945,65.93545,14,CARGO
2590,15.10667,68.25166,145,CARGO
2591,18.54989,66.73403,126,CARGO
2592,15.81044,68.73378,151,CARGO
2593,22.67843,69.0684,301,CARGO
2594,20.43261,64.08857,243,CARGO
2595,18.12847,67.55983,312,CARGO
2596,20.05035,65.20744,306,CARGO
2597,16.58667,66.095,141,TANKER
2598,16.96808,65.65546,139,TANKER
2599,23.63063,60.16779,116,TANKER
2600,22.03833,62.04,135,TANKER
2601,17.7,65.285,139,CARGO
2602,19.62286,68.99377,243,TANKER
2603,19.01,67.64667,245,TANKER
2604,18.59,63.97333,320,TANKER
2605,17.85667,67.64333,128,TANKER
2606,17.45639,65.16533,31,TANKER
2607,20.19019,62.6186,317,TANKER
2608,18.16231,66.12382,311,PASSENGER
2609,22.65209,60.68831,310,PASSENGER
2610,18.87973,64.17838,132,FISHING
2611,16.70732,63.56843,197,CARGO
2612,18.88005,65.08332,132,TANKER
2613,21.2946,63.02452,134,TANKER
2614,18.6743,67.78339,302,TANKER
2615,20.05167,65.515,null,TANKER
2616,19.40333,63.735,346,FISHING
2617,20.45155,69.30827,313,TANKER
2618,22.18556,67.13943,294,TANKER
2619,17.947,67.98663,312,CARGO
2620,18.66184,67.18834,314,CARGO
2621,20.48833,62.70167,312,TANKER
2622,19.45526,66.64335,76,CARGO
2623,19.34222,66.67705,91,CARGO
2624,18.85755,65.23001,7,TANKER
2625,19.41667,66.34644,52,TANKER
2626,19.13333,63.49833,null,FISHING
2627,19.175,63.68333,55,FISHING
2628,19.10167,63.66833,168,FISHING
2629,19.07645,64.13158,172,FISHING
2630,19.67,63.84167,151,FISHING
2631,19.65,63.41167,71,FISHING
2632,18.68833,64.65334,123,FISHING
2633,19.24299,65.15604,40,FISHING
2634,18.5,63.78333,33,FISHING
2635,18.97833,62.48833,257,FISHING
2636,21.06,63.51,60,FISHING
2637,19.435,62.68,336,FISHING
2638,19.57322,62.72887,127,FISHING
2639,21.06,63.40333,237,FISHING
2640,19.5041,63.55085,141,FISHING
2641,19.47667,63.65833,125,FISHING
2642,21.075,63.93333,93,FISHING
2643,16.9375,62.90799,290,FISHING
2644,18.7337,64.47031,106,FISHING
2645,19.52944,63.76609,165,FISHING
2646,19.68253,62.69225,147,FISHING
2647,19.285,64.955,null,FISHING
2648,19.06526,64.89056,28,FISHING
2649,18.635,63.52667,null,FISHING
2650,18.51833,63.57333,218,FISHING
2651,17.27554,67.61742,24,FISHING
2652,17.6271,62.57571,89,UNKNOWN
2653,20.41365,62.44853,168,UNKNOWN
2654,18.04081,65.08312,117,FISHING
2655,20.2857,63.30116,15,CARGO
2656,20.06927,62.58205,171,FISHING
2657,18.79207,64.6944,98,FISHING
2658,17.1471,61.77906,237,UNKNOWN
2659,19.14509,65.69749,7,FISHING
2660,19.22833,65.72667,null,FISHING
2661,16.55826,61.86356,0,UNKNOWN
2662,21.08477,63.68105,86,FISHING
2663,19.24988,63.6254,343,FISHING
2664,18.03175,62.1146,124,UNKNOWN
2665,19.45747,66.12409,52,CARGO
2666,19.55836,66.28436,91,CARGO
2667,18.34708,61.83613,145,FISHING
2668,19.4714,63.21185,162,FISHING
2669,20.99432,63.40357,122,FISHING
2670,22.21814,63.18564,273,CARGO
2671,16.4877,61.86735,87,FISHING
2672,19.42835,66.28949,93,FISHING
2673,19.37236,66.51444,278,FISHING
2674,18.46363,65.46194,36,FISHING
2675,18.47167,65.38834,null,FISHING
2676,21.06613,63.30729,223,FISHING
2677,19.1841,63.45508,248,FISHING
2678,16.90333,62.82,334,FISHING
2679,18.88445,63.60616,303,FISHING
2680,17.12567,62.35759,243,UNKNOWN
2681,17.9028,61.78141,218,FISHING
2682,17.94164,64.51218,55,FISHING
2683,19.025,64.02333,174,FISHING
2684,19.31825,62.53435,296,FISHING
2685,17.90213,63.07427,9,UNKNOWN
2686,18.41283,65.5422,1,FISHING
2687,18.60642,65.23948,14,FISHING
2688,18.20645,61.56583,115,FISHING
2689,19.45025,66.58154,96,CARGO
2690,19.49455,66.55304,125,CARGO
2691,18.85255,62.13404,38,FISHING
2692,17.27847,62.01614,47,FISHING
2693,19.33167,63.77167,175,FISHING
2694,21.67978,63.24729,148,FISHING
2695,18.04493,65.42126,27,FISHING
2696,18.36833,64.34167,55,FISHING
2697,18.99743,62.9551,339,UNKNOWN
2698,19.57345,62.81995,28,FISHING
2699,21.06784,62.8523,106,UNKNOWN
2700,19.49834,63.10449,132,UNKNOWN
2701,18.96313,63.32761,0,FISHING
2702,18.80654,62.23726,249,UNKNOWN
2703,16.95247,62.71921,219,FISHING
2704,19.08293,64.71476,101,FISHING
2705,17.86081,63.02588,120,FISHING
2706,19.25458,63.69761,null,FISHING
2707,19.43,62.54833,null,FISHING
2708,18.82066,64.44,277,CARGO
2709,19.32667,63.63,null,FISHING
2710,21.01221,63.15419,94,FISHING
2711,19.53361,62.82357,173,UNKNOWN
2712,19.36372,63.09422,195,FISHING
2713,18.08142,64.99023,131,FISHING
2714,19.57919,66.48951,null,FISHING
2715,19.26167,65.44833,null,FISHING
2716,17.18839,63.48055,214,FISHING
2717,18.65593,63.36125,264,FISHING
2718,19.20469,63.78148,164,FISHING
2719,18.06753,62.30144,174,FISHING
2720,16.795,63.44667,252,FISHING
2721,16.81968,62.23353,218,FISHING
2722,18.54554,63.46095,10,YACHT
2723,16.85775,62.70823,267,FISHING
2724,19.05793,65.7551,14,FISHING
2725,19.14167,65.695,null,FISHING
2726,19.67234,62.95662,140,FISHING
2727,18.3894,65.42386,1,FISHING
2728,19.14339,64.83884,41,FISHING
2729,19.56333,62.56833,63,FISHING
2730,19.95035,63.53731,94,FISHING
2731,17.00672,62.04276,214,UNKNOWN
2732,19.42667,63.78833,null,FISHING
2733,18.80384,62.39324,264,FISHING
2734,17.23778,61.83423,242,UNKNOWN
2735,19.39742,66.61133,67,CARGO
2736,17.67864,62.48423,218,SUPPORT
2737,19.35167,63.86167,null,FISHING
2738,19.01667,64.22667,164,FISHING
2739,19.41052,63.19045,169,UNKNOWN
2740,17.18183,62.44437,264,FISHING
2741,20.055,63.52667,9,FISHING
2742,18.30952,65.43932,36,FISHING
2743,18.43939,65.15446,344,FISHING
2744,18.50737,63.6747,42,FISHING
2745,19.44211,66.71533,112,CARGO
2746,16.88792,62.11963,222,FISHING
2747,19.07105,63.56173,177,FISHING
2748,19.65792,63.08738,90,FISHING
2749,19.13167,65.13167,null,FISHING
2750,19.26106,65.77585,347,FISHING
2751,19.40667,63.585,143,FISHING
2752,19.50367,62.91638,285,UNKNOWN
2753,18.05862,65.39465,1,FISHING
2754,18.31694,63.70713,308,FISHING
2755,18.11655,65.73319,3,FISHING
2756,18.40833,64.02167,75,FISHING
2757,19.57141,63.20399,125,FISHING
2758,19.04635,63.81947,331,UNKNOWN
2759,18.47361,65.58759,1,FISHING
2760,18.46213,65.3009,20,FISHING
2761,19.94959,63.53427,80,FISHING
2762,17.90884,62.76995,31,FISHING
2763,19.56167,63.91833,188,FISHING
2764,19.65833,63.665,194,FISHING
2765,17.75397,63.14882,38,FISHING
2766,19.18593,64.98218,191,FISHING
2767,18.90844,62.38099,54,FISHING
2768,20.38646,63.77343,109,FISHING
2769,18.68188,63.75225,265,FISHING
2770,17.96971,62.96869,140,FISHING
2771,20.30167,63.00667,226,FISHING
2772,18.92911,63.45346,322,FISHING
2773,19.2,65.31,73,FISHING
2774,20.49364,63.31519,74,CARGO
2775,19.76316,62.99281,83,FISHING
2776,19.28073,65.26799,75,FISHING
2777,19.12774,65.84666,177,FISHING
2778,19.86559,62.52105,86,UNKNOWN
2779,17.75349,62.97353,77,FISHING
2780,19.30833,65.58,95,FISHING
2781,19.73313,62.40261,90,FISHING
2782,19.69167,63.93167,140,FISHING
2783,16.85,63.38,null,FISHING
2784,20.96777,62.02789,342,SUPPORT
2785,17.27402,63.69253,301,FISHING
2786,19.59859,62.93153,259,UNKNOWN
2787,19.28833,65.93833,null,FISHING
2788,19.04277,65.82288,164,FISHING
2789,18.55416,63.76273,286,FISHING
2790,18.94671,63.65096,284,FISHING
2791,20.66335,63.05964,104,FISHING
2792,19.67392,63.23205,105,UNKNOWN
2793,19.38333,65.68667,null,FISHING
2794,19.78333,63.83667,null,FISHING
2795,19.74603,62.86767,114,UNKNOWN
2796,19.645,63.54167,140,FISHING
2797,19.77286,63.20184,94,FISHING
2798,18.61218,63.59593,7,FISHING
2799,18.06215,65.63428,278,FISHING
2800,18.365,63.93333,null,FISHING
2801,22.17278,63.05985,270,CARGO
2802,19.08962,65.64268,0,FISHING
2803,19.23833,65.60167,null,FISHING
2804,19.53667,62.65333,null,UNKNOWN
2805,19.59738,63.04153,27,UNKNOWN
2806,20.02411,62.80341,125,FISHING
2807,18.80897,62.05168,192,UNKNOWN
2808,19.12,63.91833,179,FISHING
2809,19.51554,66.53443,null,FISHING
2810,19.39333,65.43333,null,FISHING
2811,19.09167,64.94666,null,FISHING
2812,18.02817,62.18672,125,UNKNOWN
2813,19.41667,66.015,null,FISHING
2814,20.57894,62.43402,108,FISHING
2815,20.72221,62.84648,120,UNKNOWN
2816,19.00224,63.9322,164,CARGO
2817,19.30339,63.96049,268,CARGO
2818,19.78689,62.90279,132,FISHING
2819,16.81578,61.95824,241,FISHING
2820,19.97905,63.18157,2,UNKNOWN
2821,19.21357,65.82146,36,FISHING
2822,19.70192,62.76088,13,UNKNOWN
2823,17.40984,65.04314,191,FISHING
2824,17.11,62.64167,null,FISHING
2825,17.48931,63.12037,227,FISHING
2826,19.24625,66.14679,49,FISHING
2827,18.43833,63.845,36,FISHING
2828,20.08602,63.42228,93,FISHING
2829,19.59833,62.48167,null,FISHING
2830,19.87092,62.40637,358,FISHING
2831,19.62597,63.73124,162,FISHING
